-5.175090742579840919e-01,4.266733019954867534e-01,4.860439990483035322e-01,2.615198881238576245e-01,-2.772501827809183972e-01,3.962012646318660569e-01,-1.143591671208882055e+00,1.664317515733938491e-01,1.432095923904496138e-01,4.235182494217265559e-01,4.873180330558278261e-01,7.342670318109209004e-01,4.221050102644635094e-01,7.776040340622667468e-01,5.134924079341454117e-01,-1.219934442603827662e+00,1.775465318588246022e-01,3.174543653557643785e-01,1.013725870812723362e-01,8.821749418421839101e-03,2.880096894892844941e-02,-2.250793814671754323e-01,1.709605461608275714e-02,4.722704236412332557e-02,9.304943727519378316e-02
3.643258324824821814e-01,-3.105570221622220295e-01,-5.261538939339229781e-01,1.024529811109396032e-01,8.909620426696807094e-02,7.207310326063641470e-02,8.798639626416972226e-02,3.137474351347264712e-01,-2.460958930915736198e-01,-8.177208104344457773e-01,3.434896005060633084e-01,-3.219585219383412356e-01,-4.305386250832637235e-02,-9.007617897865190237e-02,-3.075330979629910533e-01,1.247325567136610969e-01,4.379527947614516581e-01,-4.508352071281212514e-01,-2.405721787913587262e-01,-5.413361809668371105e-01,-2.159401738282107353e-01,2.520610440242346817e-01,-5.731551647371795760e-02,-3.436572225744116693e-02,-1.788398503376687154e+00
-2.554494747511091846e-01,1.697716606450832000e-01,9.221306185872342465e-02,8.721352298574495121e-01,-4.747195530014731296e-02,-7.817482738693712352e-02,-2.998142954236067137e-01,-5.095725744086297970e-01,-2.990327805517661863e-01,-2.893698826601538432e-01,3.912844696005001732e-01,-4.677950839321528553e-01,-1.912831645699311633e-01,-2.006566954946263914e-01,-5.865428898568310068e-01,-5.140010250395340430e-01,-3.255935995487885815e-01,-8.254728906457842186e-02,-2.196885485106520319e-01,4.533987037878959292e-01,-4.048163651365094817e-01,-1.762002459720045655e-01,-2.223031238082228689e-01,1.268240216415590302e-02,3.840746861989231542e-01
-2.129320706830604634e-02,-8.198523207510928223e-01,4.435289161485159726e-01,-6.918615912061669704e-01,1.942114966332033066e-01,-6.608701161773584687e-01,6.179708922193953846e-01,1.114075304956675255e-01,-3.274217524786688926e-01,1.338365820851859511e-01,-1.438036935087763757e+00,2.966385638545451231e-01,-1.384330045022582334e-01,3.533378606315043524e-01,3.231175713448516170e-03,4.335584588012732499e-01,3.324255109490043547e-01,3.374386982049239481e-01,2.714095136409687692e-01,-5.949773668355492484e-01,4.992359268286313823e-01,-3.935932961701836263e-01,2.886114752510363646e-01,3.765080450543725199e-01,-3.875419280717324333e-01
5.835464062388097117e-01,8.031099587406306251e-01,-7.245327789630602311e-01,1.922227714774917551e-01,1.945936706511857128e-01,8.779079397253758410e-02,8.743718057018611337e-03,4.257308516823859468e-01,9.609168404203067837e-01,3.209769091375969108e-01,-2.793176798070114500e-02,-5.051102316664470848e-01,6.356354954660035084e-01,9.214921501970495255e-02,2.848025330261719779e-01,-5.524293953946073366e-01,8.464787839539499315e-01,-4.045280730956944959e-01,6.485016187007552890e-02,-9.058032352212087857e-02,1.358175407285970304e-01,-1.915024633519004371e-01,2.691063493776184035e-01,-4.038123773286900753e-01,2.973640871321359472e-02
-3.876185105124473340e-01,-3.316697823592939381e-02,3.666184746638629366e-01,3.077672507371547739e-01,1.809727569589019425e-01,-6.488779165997500264e-01,1.235377975554507179e-01,3.663254690036764627e-01,1.067708847457863736e-01,-6.439223352717358129e-01,-1.918316541377911022e-01,1.902966414529556616e-01,-1.403493528816517899e-01,8.951645407287762979e-02,-5.123353471425751149e-01,-1.365918684647629555e-01,7.214072395346502464e-01,-7.366855761939921088e-01,-1.628969425099233703e-01,-2.963906334892818170e-02,-4.999047341161986201e-03,-7.013005411657776689e-01,4.668880352561040059e-01,-7.863451664875433789e-01,-1.133262453866606512e+00
4.914440520671760071e-01,6.756787209793596767e-03,3.864685675973678763e-02,5.144095750574890769e-01,-2.447784781787419595e-01,2.941423385147635128e-01,1.150831333052124844e-01,-5.631184902094450370e-03,-1.056035830650677632e+00,-1.940013685059122917e-01,-4.519705230492114256e-01,1.868784805711438124e-01,1.825144134104911275e-01,3.815276978943875075e-01,2.533411450029278145e-01,-2.275413912329010691e-01,2.430263493116673612e-01,6.621944779236565992e-01,3.158506339428647780e-01,4.411509080696340290e-01,1.130225471756136635e+00,-5.898025761128210948e-02,-1.254282793402414498e-01,-4.611524842884926478e-01,-5.620444194869477217e-01
-7.028687050987637575e-01,-2.408252642319670678e-01,-3.054936078918700781e-01,-4.920065777655191486e-01,-4.161139055064694281e-01,-1.086849149523401586e-01,-1.757343837676625109e-01,2.772809623773230259e-01,1.013584254001869966e-01,3.761454365519476539e-01,2.702966423267529894e-01,-3.947456295654869218e-01,2.659171266922751853e-01,3.994849292884965208e-02,-4.608383298393770033e-01,-1.351164170691864230e-01,-6.545168127373047762e-01,2.683072042633621868e-01,-4.422353456506105118e-01,5.452625921056425407e-01,5.481397533937751865e-01,4.290480043258063092e-01,8.544931900748885534e-01,2.267800479971073813e-01,-2.911748670630940339e-01
-4.513639776178232088e-01,1.763355472837307425e-01,6.205245289120153718e-01,2.978531219337953173e-01,3.299909148340818277e-01,4.710582178592421232e-01,5.368325070027475387e-01,-5.931280674208130183e-02,-2.498464436787689591e-01,-3.065886549656497428e-01,-4.088657028691542461e-01,4.775669000355513005e-01,-1.043577894173074228e+00,-5.249780300524888726e-02,-3.784654514257746773e-03,2.558805652549067666e-01,1.678409426201674104e-01,-3.947564183325277254e-01,-2.645974147269053445e-01,4.654458107849637847e-04,-1.272214651711985611e-01,-3.186821369426697248e-01,-1.592523165031614063e-01,-2.825190664038948474e-01,-6.990921334105358598e-02
-2.319843537190620086e-01,-6.230073316018622798e-01,-6.590164547864940658e-02,-7.887368960497684878e-01,-3.399795453609160550e-02,1.661424357701806465e-01,8.671467928605820774e-02,1.157838040183701012e-01,7.943686474011861787e-01,5.730525202425326703e-02,5.621898197073137149e-02,-8.886663683135742620e-02,-4.331366337729677940e-02,-3.316493685955204662e-01,-3.065843443596685119e-02,5.752794016500119012e-01,4.897841309674952348e-01,7.278607610712637017e-03,-6.203745759700453055e-01,-2.931122164445788547e-01,-5.850229885657216577e-01,-2.987335271117440016e-01,2.464289371680603580e-01,7.966440173835974692e-01,-9.237886442071652562e-03
-4.421411314053930175e-01,-8.266622685526733849e-02,-7.960841593823690665e-02,-3.242722764740550018e-02,1.786041987307251389e-01,-5.325747048773422226e-02,1.303365782771528092e-01,-2.452752401101426505e-01,5.823866729081836162e-03,-1.578089382992586276e-01,9.597879586630461701e-02,-1.678637195480803812e-01,-2.449267823082229012e-01,-1.689813102916795096e-01,1.508899976280587973e-01,-2.052344819097250972e-01,-1.388558349995694732e-02,-1.513116191675630828e-01,1.160651012784321423e-01,4.604499740081206549e-01,1.682159810765898322e-01,4.762732217615772007e-02,4.080260255139460668e-01,1.882342167290339541e-01,1.300384983983376985e-01
-1.810298165745717336e-01,-5.073050167571292457e-01,-3.476795908040787864e-01,-2.541595343571664278e-01,-3.095731817208405637e-02,3.015769969220054025e-01,-2.467064959640048738e-01,3.782902092859106724e-01,2.557638194785981089e-01,1.420386867035900447e-01,9.256230036835351449e-02,5.729159077328693089e-02,8.356076965990234806e-02,-4.074337272550254685e-01,-1.403576720788962395e-01,1.391293849842809849e-01,1.912942053066979398e-01,-1.158250824354772890e-01,7.546852219349787193e-03,-3.117135360346842687e-01,-3.946288769661106532e-01,2.040547478149618010e-01,-4.745920092868990275e-02,3.288792855235624368e-01,-3.637062910087122125e-01
